No,SMILES,Skeletons,FunctionalGroups1,FunctionalGroups2,LUMOs,Chemical_Hardness
7960,CC(=O)OC1CCC(N=C=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*OC(C)=O,*N=C=O,-0.01603,0.17479
7961,O=C=NC1CC(=O)OC1c1cccs1,*C1CC(=O)OC1*,*N=C=O,*c1cccs1,-0.01604,0.14733
7962,C[Si](C)(C)C1COS(=O)CC1Cl,*C1COS(=O)CC1*,*Cl,*[Si](C)(C)C,-0.01604,0.14774
7963,CCCC1CC(NC(C)=O)COS1(=O)=O,*C1COS(=O)(=O)C(*)C1,*NC(C)=O,*CCC,-0.01604,0.1612
7964,CC1CCOS(=O)(=O)C1Br,*C1CCOS(=O)(=O)C1*,*C,*Br,-0.01604,0.17
7965,CC(=O)NC1COS(=O)(=O)C(c2cccs2)C1,*C1COS(=O)(=O)C(*)C1,*NC(C)=O,*c1cccs1,-0.01605,0.14335
7966,COC(=O)C1OS(=O)(=O)CCC1[Si](C)(C)C,*C1CCS(=O)(=O)OC1*,*C(=O)OC,*[Si](C)(C)C,-0.01605,0.16555
7967,C1OC(=O)OC1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1OC(=O)OC1*,*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.01605,0.19446
7968,CC(=O)NC1CCC(OC(C)=O)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*NC(C)=O,*OC(C)=O,-0.01606,0.16409
7969,C=CC1CCS(=O)(=O)OC1F,*C1CCS(=O)(=O)OC1*,*F,*C=C,-0.01606,0.16702
7970,COCOC1COS(=O)(=O)C(F)C1,*C1COS(=O)(=O)C(*)C1,*OCOC,*F,-0.01606,0.17864
7971,CC(=O)OC1S(=O)(=O)OC([Si](C)(C)C)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*OC(C)=O,*[Si](C)(C)C,-0.01606,0.18242
7972,COC(=O)C=CC([Si](C)(C)C)(OC)OC,*C(*)(OC)OC,*[Si](C)(C)C,*C=CC(=O)OC,-0.01607,0.14524
7973,C=CC1COS(=O)CC1C#N,*C1COS(=O)CC1*,*C#N,*C=C,-0.01607,0.15359
7974,CC(=O)NCOC(=O)CCC(=O)OCC#N,*COC(=O)CCC(=O)OC*,*C#N,*NC(C)=O,-0.01607,0.15684
7975,CC(=O)NC1CC([Si](C)(C)C)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*NC(C)=O,*[Si](C)(C)C,-0.01607,0.15767
7976,COC(=O)OC1OC(=O)CC1NC(C)=O,*C1CC(=O)OC1*,*NC(C)=O,*OC(=O)OC,-0.01607,0.16122
7977,CC(=O)NC1CC(C#N)OC1=O,*C1CC(*)C(=O)O1,*NC(C)=O,*C#N,-0.01607,0.16708
7978,C=CCC1OS(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*CC=C,-0.01607,0.16734
7979,COC(=O)C1CCC(Br)OS1(=O)=O,*C1CCC(*)S(=O)(=O)O1,*Br,*C(=O)OC,-0.01607,0.17006
